comment_id,timestamp,author_id,target_id,effort,nid,brief_id,author_team
1062,1331297688,42,64,267,410,44,0
1063,1331303763,8,64,356,410,44,1
1064,1331304268,42,42,105,376,191,0
1065,1331305874,8,64,904,408,44,1
1066,1331320091,64,42,792,410,44,1
1067,1331323634,42,64,146,410,44,0
1068,1331373985,334,8,721,408,44,0
1069,1331380560,64,64,2401,214,191,1
1070,1331382060,64,64,1485,214,191,1
1071,1331382960,64,64,1294,214,191,1
1072,1331383980,64,64,719,214,191,1
1075,1331391720,64,203,4917,278,44,1
1074,1331385480,64,64,2801,214,191,1
1076,1331403995,64,42,198,410,44,1
1077,1331444848,42,64,85,410,44,0
1078,1331473665,44,290,1270,261,191,0
1079,1331481967,439,439,1150,407,29,1
1080,1331487231,4,474,775,416,269,1
1081,1331490137,64,439,2317,407,29,1
1082,1331494680,4,439,2179,407,29,1
1083,1331504836,4,64,689,408,44,1
1084,1331547014,8,44,578,419,191,1
1085,1331551487,334,4,646,408,44,0
1086,1331551763,44,8,1167,419,191,0
1087,1331574901,44,186,654,161,29,0
1088,1331577162,44,9,1287,161,29,0
1089,1331580706,64,44,843,419,191,1
1090,1331588149,44,4,180,352,191,0
1091,1331592318,44,101,221,384,323,0
1092,1331625010,474,4,490,416,269,0
1093,1331606100,64,412,762,422,401,1
1094,1331608020,64,10,1969,420,44,1
1095,1331632207,239,64,668,420,44,0
1096,1331634000,592,42,174,410,44,0
1101,1331649915,262,384,1591,290,263,0
1097,1331643604,44,262,538,380,191,0
1098,1331645882,10,592,152,410,44,1
1099,1331647721,4,412,344,422,401,1
1102,1331650880,540,369,312,365,322,0
1103,1331654998,64,239,2412,420,44,1
1104,1331654999,42,64,17,410,44,0
1105,1331671829,4,260,1783,423,191,1
1107,1331731828,540,474,386,416,269,0
1108,1331736254,4,540,89,424,323,1
1109,1331737017,4,474,348,416,269,1
1110,1331738620,540,4,949,416,269,0
1111,1331744632,239,64,1236,420,44,0
1112,1331909216,209,468,1059,293,191,0
1113,1331976248,412,412,135,422,401,0
1114,1332017474,4,412,183,422,401,1
1115,1332114061,474,474,1595,416,269,0
1116,1332158408,540,474,994,416,269,0
1117,1332209155,64,412,806,422,401,1
1118,1332212362,64,64,2207,434,44,1
1119,1332233516,4,64,978,398,44,1
1120,1332250349,8,64,323,398,44,1
1121,1332251607,8,64,522,434,44,1
1122,1332252318,64,4,1330,398,44,1
1123,1332254973,233,64,440,398,44,0
1124,1332256731,8,55,1840,436,405,1
1125,1332258035,468,4,427,398,44,0
1126,1332261142,233,468,80,398,44,0
1127,1332261456,4,55,2049,436,405,1
1128,1332264317,55,8,5262,436,405,0
1129,1332278725,64,64,2631,437,44,1
1130,1332279012,474,412,1645,422,401,0
1131,1332326276,97,64,401,398,44,0
1132,1332333518,55,4,3589,436,405,0
1133,1332340057,64,97,669,398,44,1
1134,1332341338,233,97,123,398,44,0
1135,1332344334,64,55,2090,436,405,1
1136,1332348971,55,64,2208,436,405,0
1137,1332353911,64,55,2912,436,405,1
1138,1332364966,64,10,1692,441,322,1
1139,1332366611,4,540,453,439,29,1
1140,1332381665,64,609,717,444,29,1
1141,1332384600,64,10,1581,432,44,1
1142,1332386117,64,64,2590,440,44,1
1143,1332387687,64,64,982,436,405,1
1144,1332409368,540,4,476,439,29,0
1145,1332410362,468,55,2914,436,405,0
1146,1332412365,44,64,427,434,44,0
1147,1332414046,536,620,823,448,323,0
1148,1332415781,55,468,4349,436,405,0
1149,1332417395,468,10,1154,441,322,0
1150,1332418790,474,10,1022,432,44,0
1151,1332420604,474,64,430,432,44,0
1152,1332421091,474,64,274,440,44,0
1153,1332421951,4,10,1818,441,322,1
1154,1332423167,4,609,1313,444,29,1
1155,1332424670,4,619,544,447,323,1
1156,1332425403,474,260,696,423,191,0
1157,1332427129,64,44,691,434,44,1
1158,1332427548,8,620,806,448,323,1
1159,1332429723,609,609,228,444,29,0
1161,1332430096,4,609,327,444,29,1
1162,1332430884,425,351,5567,352,191,0
1160,1332429758,609,4,3456,444,29,0
1163,1332436763,4,618,1051,446,323,1
1164,1332439202,536,114,1125,145,29,0
1165,1332492579,618,4,2231,446,323,0
1166,1332494209,474,474,42,373,323,0
1167,1332499671,4,618,929,446,323,1
1168,1332501905,618,4,1038,446,323,0
1169,1332502080,4,618,231,446,323,1
1170,1332519856,351,474,1166,352,191,0
1171,1332519895,64,474,1102,432,44,1
1172,1332521570,351,425,496,352,191,0
1173,1332524385,425,351,1,352,191,0
1175,1332524520,425,351,179,352,191,0
1176,1332527238,4,425,1191,352,191,1
1174,1332524074,425,351,391,352,191,0
1177,1332527451,4,351,125,352,191,1
1178,1332598861,64,92,1004,451,283,1
1180,1332678477,64,474,3933,432,44,1
1181,1332681689,64,8,316,452,44,1
1182,1332683989,414,233,195,285,264,0
1183,1332684181,414,10,360,285,264,0
1184,1332684809,4,414,147,285,264,1
1185,1332684958,233,414,118,285,264,0
1186,1332685496,414,4,106,285,264,0
1187,1332688132,203,10,1543,432,44,0
1188,1332688274,203,64,304,432,44,0
1189,1332696050,92,64,1317,451,283,0
1190,1332702256,10,92,1511,451,283,1
1191,1332770374,10,348,312,453,191,1
1192,1332781220,439,44,1293,248,29,1
1238,1333085547,203,64,1868,432,44,0
1239,1333121238,4,92,147,451,283,1
1240,1333129078,92,10,240,451,283,0
1241,1333129153,92,4,75,451,283,0
1242,1333148873,636,454,698,463,401,0
1243,1333149095,636,4,298,463,401,0
1244,1333150977,636,64,514,463,401,0
1245,1333198420,0,8,40,452,44,0
1246,1333201471,10,8,37,452,44,1
1247,1333240345,266,4,1348,249,43,0
1248,1333297912,4,540,1067,470,188,1
1249,1333358319,4,151,164,474,262,1
1250,1333362035,151,4,137,474,262,0
1251,1333364910,64,151,2152,474,262,1
1252,1333367309,468,636,580,463,401,0
1253,1333372661,4,151,127,474,262,1
1254,1333394460,64,151,2070,478,44,1
1255,1333395037,643,8,1333,452,44,0
1256,1333395692,64,4,1155,474,262,1
1257,1333445424,4,8,720,476,44,1
1258,1333449434,10,151,323,483,44,1
1259,1333449731,10,151,373,473,29,1
1260,1333454698,4,644,1049,485,401,1
1263,1333455064,644,239,406,468,401,0
1264,1333455750,262,44,7482,380,191,0
1265,1333456019,186,44,336,161,29,0
1266,1333458964,186,8,1453,161,29,0
1267,1333459790,644,4,676,485,401,0
1268,1333464205,64,8,957,476,44,1
1269,1333465223,4,186,284,161,29,1
1270,1333466144,644,44,711,248,29,0
1271,1333466626,64,10,2210,475,44,1
1274,1333476105,468,239,1461,468,401,0
1273,1333473958,4,663,597,497,484,1
1275,1333478807,636,468,150,463,401,0
1276,1333479285,468,636,66,463,401,0
1277,1333485526,663,4,610,497,484,0
1278,1333524114,8,644,1660,485,401,1
1279,1333527779,8,57,1235,502,190,1
1280,1333528283,239,468,2162,468,401,0
1281,1333528501,266,4,9536,249,43,0
1282,1333528953,8,239,1377,468,401,1
1283,1333529225,4,57,1505,502,190,1
1284,1333530876,239,8,1225,468,401,0
1285,1333532292,10,663,977,497,484,1
1291,1333540794,8,663,1793,497,484,1
1288,1333537265,676,4,147,508,401,0
1289,1333538311,676,663,339,497,484,0
1290,1333540354,4,676,203,508,401,1
1292,1333543927,4,676,859,512,484,1
1293,1333544547,676,4,1409,512,484,0
1294,1333550854,10,678,981,513,322,1
1295,1333559762,684,676,1085,512,484,0
1296,1333573229,4,378,680,515,487,1
1297,1333614081,676,684,2221,512,484,0
1298,1333614089,676,684,2221,512,484,0
1299,1333616334,378,378,1162,515,487,0
1300,1333617360,4,676,750,523,484,1
1301,1333621725,348,4,419,453,191,0
1302,1333621879,348,8,172,453,191,0
1303,1333622091,348,10,451,453,191,0
1304,1333623335,64,8,143,476,44,1
1305,1333629333,676,4,276,523,484,0
1306,1333629838,4,676,389,523,484,1
1313,1333633297,4,676,262,523,484,1
1308,1333630071,676,4,204,523,484,0
1309,1333630539,4,678,480,513,322,1
1310,1333631640,4,266,1037,530,482,1
1311,1333632380,10,348,822,453,191,1
1312,1333632610,348,10,106,453,191,0
1314,1333633753,4,266,85,529,482,1
1315,1333637663,266,4,280,529,482,0
1316,1333639740,64,378,1545,515,487,1
1317,1333642151,678,678,232,513,322,0
1318,1333651787,64,684,455,528,29,1
1319,1333656880,266,4,1329,530,482,0
1320,1333661760,4,684,981,532,322,1
1321,1333665016,684,4,2268,532,322,0
1322,1333666738,4,684,1548,532,322,1
1323,1333670407,5,4,810,532,322,1
1324,1333695085,8,676,356,523,484,1
1325,1333698396,536,684,565,528,29,0
1326,1333699120,676,8,629,523,484,0
1327,1333699165,8,64,1610,506,487,1
1328,1333700085,536,378,618,515,487,0
1329,1333708272,378,536,908,515,487,0
1330,1333708593,378,64,605,515,487,0
1331,1333709532,4,378,810,515,487,1
1332,1333714197,684,536,738,528,29,0
1333,1333716300,64,378,2586,515,487,1
1334,1333767976,64,8,1909,506,487,1
1335,1333768906,64,378,639,538,401,1
1336,1333805170,64,536,631,528,29,1
1337,1333806551,468,101,900,384,323,0
1338,1333808440,644,8,1856,485,401,0
1339,1333823022,384,262,1044,290,263,0
1340,1333831483,663,8,3588,497,484,0
1342,1333878087,676,663,472,497,484,0
1343,1333884540,4,384,929,546,322,1
1344,1333885307,384,4,2103,546,322,0
1341,1333831357,663,676,228,497,484,0
1345,1333898689,8,378,425,538,401,1
1346,1333966763,474,4,2684,461,189,0
1347,1333903838,474,64,175,461,189,0
1348,1333905186,474,64,449,432,44,0
1349,1333908040,468,676,409,541,401,0
1350,1333910792,4,8,921,538,401,1
1351,1333914180,468,644,1103,485,401,0
1352,1333924428,378,4,1693,538,401,0
1353,1333941628,64,474,1527,432,44,1
1354,1333942441,64,64,111,432,44,1
1355,1333966783,4,378,340,538,401,1
1356,1333967879,378,64,559,538,401,0
1358,1333975749,8,4,1168,538,401,1
1359,1333977506,378,0,677,538,401,0
1360,1333977852,378,8,762,538,401,0
1361,1333978540,4,700,1090,553,322,1
1362,1333989000,64,378,3980,538,401,1
1363,1334000622,644,468,804,485,401,0
1364,1334001269,64,474,207,432,44,1
1365,1334001684,684,468,361,357,29,0
1366,1334033176,64,10,1702,545,482,1
1367,1334044130,704,468,3212,541,401,0
1368,1334045806,4,704,814,541,401,1
1369,1334046984,4,536,1780,549,481,1
1370,1334047262,4,474,120,461,189,1
1371,1334047320,700,4,745,553,322,0
1372,1334050211,101,468,307,384,323,0
1373,1334051400,663,704,471,556,401,0
1374,1334052158,468,644,215,485,401,0
1375,1334052628,468,684,161,357,29,0
1376,1334052702,663,536,153,549,481,0
1377,1334053378,4,704,1823,556,401,1
1378,1334053493,4,663,58,549,481,1
1379,1334054264,10,704,1469,556,401,1
1380,1334060927,474,64,264,432,44,0
1381,1334068084,644,468,1413,485,401,0
1382,1334070700,4,710,271,560,322,1
1383,1334071264,4,711,352,561,401,1
1384,1334072120,644,468,595,357,29,0
1385,1334072355,4,644,372,562,323,1
1386,1334075292,644,4,541,562,323,0
1387,1334075532,4,644,512,562,323,1
1388,1334077141,644,4,427,562,323,0
1389,1334077882,678,384,1651,546,322,0
1390,1334083092,468,644,1783,485,401,0
1391,1334084340,64,4,2132,508,401,1
1392,1334085991,64,474,576,432,44,1
1393,1334087730,474,64,1167,432,44,0
1394,1334092978,8,644,615,485,401,1
1395,1334112709,64,474,310,432,44,1
1396,1334128383,704,663,383,497,484,0
1397,1334141350,4,716,658,570,487,1
1401,1334157654,4,678,1250,565,188,1
1402,1334165012,186,4,164,161,29,0
1403,1334175690,64,64,1058,508,401,1
1407,1334219330,8,536,1562,549,481,1
1411,1334226645,239,4,646,223,29,0
1412,1334226923,64,716,491,571,44,1
1413,1334228128,716,290,265,261,191,0
1406,1334219146,246,4,488,223,29,0
1405,1334177608,64,598,810,577,29,1
1408,1334219654,246,246,259,223,29,0
1409,1334220812,8,536,185,549,481,1
1410,1334221803,716,4,745,570,487,0
1414,1334228400,64,716,2235,570,487,1
1415,1334229056,716,700,121,580,487,0
1416,1334231791,722,685,504,581,323,0
1417,1334231997,722,685,495,581,323,0
1418,1334232861,700,716,866,580,487,0
1419,1334233831,722,716,1209,582,188,0
1420,1334239397,678,4,1386,565,188,0
1421,1334240822,4,678,681,565,188,1
1422,1334241384,699,384,252,290,263,0
1423,1334241687,4,598,275,577,29,1
1424,1334242066,64,685,442,588,267,1
1425,1334242326,64,4,94,577,29,1
1426,1334243570,10,676,750,583,324,1
1427,1334243698,700,716,438,571,44,0
1428,1334243799,64,716,2516,582,188,1
1429,1334244393,676,10,2127,583,324,0
1430,1334245582,4,266,868,590,269,1
1431,1334245560,64,676,2867,583,324,1
1432,1334246166,536,716,394,571,44,0
1433,1334246955,536,700,763,580,487,0
1434,1334247489,64,266,1116,590,269,1
1435,1334249349,4,716,980,582,188,1
1436,1334249364,64,266,2242,591,188,1
1437,1334249782,4,722,294,585,486,1
1438,1334258513,700,536,759,580,487,0
1439,1334259180,64,536,1357,592,262,1
1440,1334263698,536,8,1573,549,481,0
1441,1334264054,536,663,226,549,481,0
1442,1334283396,64,722,1534,585,486,1
1443,1334284200,64,609,149,563,43,1
1444,1334285549,64,711,429,561,401,1
1445,1334286085,64,64,486,432,44,1
1446,1334288560,64,704,990,557,484,1
1447,1334290832,704,64,790,557,484,0
1448,1334297083,10,11,371,555,29,1
1449,1334300038,716,700,428,580,487,0
1450,1334300474,716,4,332,582,188,0
1451,1334301000,716,64,530,582,188,0
1452,1334302076,203,64,341,432,44,0
1453,1334302275,11,10,24,555,29,0
1454,1334302277,11,10,24,555,29,0
1455,1334302496,716,64,778,570,487,0
1456,1334303405,716,722,869,582,188,0
1457,1334305017,716,4,376,360,322,0
1458,1334309112,4,716,1026,360,322,1
1459,1334309903,4,716,774,582,188,1
1460,1334310528,4,11,764,595,191,1
1461,1334312132,711,711,959,561,401,0
1462,1334313490,266,64,5016,591,188,0
1463,1334314232,700,716,1081,580,487,0
1464,1334314625,266,266,279,591,188,0
1465,1334315776,468,644,606,357,29,0
1466,1334316710,468,685,224,588,267,0
1467,1334317912,11,4,555,595,191,0
1468,1334317929,4,536,1143,580,487,1
1469,1334319285,598,64,1392,577,29,0
1470,1334319760,700,4,536,580,487,0
1471,1334320417,8,700,530,598,29,1
1472,1334324407,266,4,828,590,269,0
1473,1334328365,700,8,1417,598,29,0
1474,1334328760,468,167,483,551,29,0
1475,1334329574,468,598,196,577,29,0
1499,1334402336,4,710,419,560,322,1
1500,1334403989,609,609,182,563,43,0
1501,1334403960,64,64,6034,583,324,1
1477,1334330412,710,4,997,560,322,0
1478,1334330584,468,700,647,598,29,0
1479,1334332828,700,468,881,598,29,0
1480,1334333040,64,716,932,570,487,1
1481,1334334773,536,11,643,555,29,0
1482,1334335377,536,700,749,598,29,0
1483,1334341132,64,266,564,591,188,1
1484,1334343070,64,167,763,551,29,1
1485,1334345434,64,536,1824,598,29,1
1486,1334362995,468,101,81,384,323,0
1487,1334394375,8,700,492,598,29,1
1488,1334395998,239,716,3103,570,487,0
1489,1334396104,716,4,651,360,322,0
1490,1334396530,716,700,471,580,487,0
1491,1334397158,716,64,695,570,487,0
1492,1334397330,4,700,750,598,29,1
1493,1334397590,4,239,290,570,487,1
1494,1334397742,716,239,929,570,487,0
1495,1334397748,700,716,703,580,487,0
1496,1334398196,700,8,725,598,29,0
1497,1334398334,716,700,239,580,487,0
1498,1334399871,4,716,222,580,487,1
1502,1334404145,609,64,182,563,43,0
1503,1334421238,64,609,562,563,43,1
1504,1334422181,554,4,1478,374,191,0
1505,1334443516,730,716,763,597,29,0
1506,1334442765,730,716,922,597,29,0
1507,1334482368,716,730,594,597,29,0
1508,1334482497,4,676,1379,583,324,1
1509,1334490391,64,203,3053,278,44,1
1510,1334494500,64,4,3067,583,324,1
1511,1334501286,203,64,852,278,44,0
1512,1334515518,676,4,1215,583,324,0
1513,1334515765,676,64,6401,583,324,0
1514,1334516472,64,676,212,583,324,1
1515,1334527658,64,716,1073,570,487,1
1516,1334530248,64,203,994,278,44,1
1517,1334553420,64,203,8472,278,44,1
1518,1334560850,8,716,1443,597,29,1
1519,1334562463,716,64,879,570,487,0
1520,1334563203,716,8,652,597,29,0
1521,1334565175,4,676,2387,583,324,1
1522,1334565762,239,716,973,570,487,0
1523,1334571368,4,685,990,581,323,1
1524,1334578296,540,722,971,582,188,0
1525,1334582350,468,716,1007,582,188,0
1526,1334583178,5,609,703,602,43,1
1527,1334583430,5,536,525,598,29,1
1528,1334583851,5,8,838,598,29,1
1529,1334584130,64,716,2755,570,487,1
1530,1334584161,5,716,597,597,29,1
1531,1334584745,5,11,733,595,191,1
1532,1334585023,5,536,296,592,262,1
1533,1334585166,536,684,974,532,322,0
1534,1334585194,5,266,284,591,188,1
1535,1334585473,540,10,1351,205,188,0
1536,1334585499,5,266,601,590,269,1
1537,1334586026,540,468,117,582,188,0
1538,1334586765,5,676,72,583,324,1
1539,1334588239,5,685,68,588,267,1
1540,1334589308,4,716,824,360,322,1
1541,1334590243,663,704,895,497,484,0
1542,1334590800,64,5,4064,592,262,1
1543,1334592229,4,5,1592,597,29,1
1544,1334593449,700,4,90,598,29,0
1545,1334593744,700,64,426,598,29,0
1546,1334594011,700,5,655,598,29,0
1547,1334594428,700,536,669,598,29,0
1548,1334596393,730,716,715,597,29,0
1549,1334603066,64,536,1723,604,262,1
1550,1334608037,64,203,564,432,44,1
1704,1334908874,10,710,655,608,484,1
1703,1334906745,151,10,294,473,29,0
1553,1334609490,64,700,771,598,29,1
1554,1334610414,474,64,1272,568,464,0
1555,1334613240,64,474,3406,568,464,1
1556,1334631565,203,64,163,278,44,0
1557,1334632045,203,64,1033,278,44,0
1558,1334632438,203,64,705,432,44,0
1559,1334647918,8,540,584,605,267,1
1560,1334655070,4,540,2251,605,267,1
1561,1334655986,540,8,3852,605,267,0
1562,1334656463,700,64,660,598,29,0
1563,1334660202,716,540,551,582,188,0
1564,1334660580,716,239,293,570,487,0
1565,1334660976,8,540,1015,605,267,1
1566,1334661029,716,64,436,570,487,0
1567,1334661655,716,5,627,597,29,0
1568,1334661857,716,4,255,360,322,0
1569,1334661965,8,716,1740,582,188,1
1570,1334662020,64,203,2423,432,44,1
1571,1334662200,716,4,134,597,29,0
1572,1334662629,716,730,198,597,29,0
1573,1334663482,716,10,911,205,188,0
1574,1334663900,716,468,615,582,188,0
1575,1334665246,4,716,49,597,29,1
1576,1334667560,151,536,355,604,262,0
1577,1334668140,64,64,2235,432,44,1
1578,1334668320,151,64,271,604,262,0
1579,1334669826,540,4,487,605,267,0
1580,1334671224,540,716,2036,582,188,0
1581,1334672686,64,151,160,604,262,1
1582,1334672846,10,540,1616,205,188,1
1583,1334672913,4,94,886,603,324,1
1584,1334673773,10,716,1510,205,188,1
1585,1334674096,683,4,826,207,190,1
1586,1334674114,64,683,1138,609,190,1
1587,1334674848,4,710,738,608,484,1
1588,1334675545,710,4,986,608,484,0
1589,1334675618,8,94,555,603,324,1
1590,1334676968,4,683,915,609,190,1
1591,1334677200,64,716,3377,570,487,1
1592,1334678743,468,540,450,582,188,0
1593,1334678798,8,10,1039,545,482,1
1594,1334678922,683,4,884,609,190,1
1595,1334679759,683,64,740,609,190,1
1596,1334680480,10,8,475,205,188,1
1597,1334683651,683,716,2078,582,188,1
1598,1334685529,64,536,195,604,262,1
1599,1334685719,64,536,307,592,262,1
1600,1334686665,64,8,568,545,482,1
1601,1334687151,57,4,1031,502,190,0
1602,1334687228,425,10,141,205,188,0
1603,1334687274,540,468,127,582,188,0
1604,1334687450,540,10,1310,205,188,0
1605,1334688240,64,10,799,205,188,1
1606,1334688488,540,8,666,582,188,0
1607,1334691870,683,716,468,582,188,1
1608,1334693289,540,683,410,582,188,0
1609,1334694252,64,425,120,205,188,1
1610,1334694614,683,10,1226,545,482,1
1611,1334696040,64,683,2229,609,190,1
1612,1334697132,64,203,756,278,44,1
1613,1334697394,683,540,2796,582,188,1
1614,1334698184,64,203,2195,278,44,1
1615,1334700220,540,683,118,582,188,0
1616,1334702220,64,64,1683,432,44,1
1617,1334703108,64,37,517,607,188,1
1618,1334705856,474,540,4614,605,267,0
1619,1334719145,64,704,1828,557,484,1
1620,1334730478,704,64,1670,557,484,0
1624,1334743121,716,683,256,582,188,0
1625,1334743162,10,540,213,205,188,1
1626,1334744294,716,10,1132,205,188,0
1627,1334744713,716,540,822,582,188,0
1628,1334745004,716,64,650,570,487,0
1623,1334742836,10,540,1645,205,188,1
1629,1334745587,716,683,861,582,188,0
1651,1334773505,540,10,610,205,188,0
1652,1334773719,540,716,136,582,188,0
1653,1334774152,8,37,1143,607,188,1
1649,1334772728,540,474,1086,605,267,0
1632,1334745871,720,64,1182,607,188,0
1633,1334745783,10,716,730,205,188,1
1634,1334746116,716,8,1035,582,188,0
1635,1334746472,683,716,2775,582,188,1
1636,1334747930,683,716,795,582,188,1
1637,1334749034,683,64,590,609,190,1
1638,1334758444,722,540,4000,582,188,0
1639,1334760360,690,685,884,581,323,0
1640,1334761387,722,4,122,585,486,0
1641,1334761618,676,64,10,583,324,0
1642,1334761634,676,64,9,583,324,0
1643,1334761637,676,64,9,583,324,0
1644,1334761735,4,405,1838,613,486,1
1645,1334762013,722,685,147,588,267,0
1646,1334767751,683,468,3260,357,29,1
1647,1334767944,64,676,334,583,324,1
1648,1334771565,203,64,1246,278,44,0
1654,1334776406,8,717,1195,616,322,1
1655,1334777052,468,683,1171,357,29,0
1662,1334784967,10,683,298,545,482,1
1663,1334785320,474,540,1268,605,267,0
1664,1334785459,4,405,543,613,486,1
1665,1334786031,64,722,395,585,486,1
1666,1334786508,4,683,418,609,190,1
1667,1334787234,683,5,737,193,29,1
1668,1334788171,64,405,728,613,486,1
1669,1334788717,540,474,610,605,267,0
1670,1334790195,94,8,543,603,324,0
1671,1334790537,94,4,821,603,324,0
1672,1334792098,683,468,1119,357,29,1
1673,1334795882,683,37,927,607,188,1
1674,1334814701,64,8,881,607,188,1
1675,1334817545,64,378,605,621,406,1
1676,1334821313,716,10,477,205,188,0
1677,1334822110,716,683,431,582,188,0
1678,1334822640,716,683,156,582,188,0
1679,1334823438,716,540,385,582,188,0
1680,1334826127,4,37,2031,607,188,1
1681,1334828389,720,4,174,607,188,0
1682,1334828618,4,378,2348,621,406,1
1683,1334829445,720,683,1410,607,188,0
1684,1334829895,683,716,1660,582,188,1
1685,1334830010,720,64,1254,607,188,0
1686,1334830047,683,716,247,582,188,1
1687,1334832116,474,540,261,605,267,0
1688,1334833035,8,540,2106,582,188,1
1689,1334833060,722,64,440,585,486,0
1690,1334833355,722,685,323,581,323,0
1691,1334833680,64,203,4159,278,44,1
1692,1334833902,540,474,54,605,267,0
1693,1334837427,10,722,1387,617,323,1
1694,1334837636,690,425,163,294,29,0
1695,1334838888,10,521,368,619,29,1
1696,1334841471,378,4,2213,621,406,0
1697,1334842299,8,690,1356,623,482,1
1698,1334845957,690,8,986,623,482,0
1699,1334847276,425,690,285,294,29,0
1700,1334854613,4,474,368,605,267,1
1701,1334855953,412,4,275,581,323,0
1702,1334859010,683,716,538,582,188,1
1705,1334912909,710,10,1228,608,484,0
1706,1334913592,716,683,866,582,188,0
1707,1334914600,4,683,325,582,188,1
1709,1334923746,4,711,1923,624,322,1
1710,1334930284,4,664,43,627,401,1
1711,1334931436,64,664,777,627,401,1
1712,1334934836,711,711,1353,624,322,0
1713,1334936891,4,412,94,581,323,1
1714,1334937409,4,664,287,625,322,1
1715,1334937900,64,4,2593,627,401,1
1716,1334940191,536,690,738,623,482,0
1717,1334941405,536,710,634,608,484,0
1718,1334941869,536,664,762,627,401,0
1719,1334945018,690,536,2732,623,482,0
1720,1334945088,685,722,782,581,323,0
1721,1334945123,685,722,783,581,323,0
1722,1334945538,685,690,211,581,323,0
1723,1334945664,664,536,533,627,401,0
1724,1334946021,685,4,441,581,323,0
1725,1334946027,685,4,441,581,323,0
1726,1334946511,664,64,614,627,401,0
1727,1334946666,664,4,5,627,401,0
1728,1334946803,4,690,556,623,482,1
1729,1334946815,664,4,25,625,322,0
1730,1334947446,64,536,2597,627,401,1
1731,1334967580,683,664,753,625,322,1
1732,1334981190,674,540,1068,470,188,0
1733,1335001585,540,674,1101,470,188,0
1734,1335002171,540,4,504,470,188,0
1735,1335006300,664,683,694,625,322,0
1736,1335008040,10,540,3706,470,188,1
1737,1335016271,540,10,95,470,188,0
1738,1335016485,412,540,467,470,188,0
1739,1335019374,730,716,87,597,29,0
1740,1335020821,540,412,338,470,188,0
1741,1335023093,10,540,244,470,188,1
1742,1335023346,64,10,1247,632,190,1
1743,1335023880,4,674,3433,631,29,1
1744,1335024321,64,674,870,631,29,1
1745,1335026306,674,64,738,631,29,0
1746,1335028339,674,4,3620,631,29,0
1747,1335030540,4,674,2287,631,29,1
1748,1335089358,540,10,520,470,188,0
1749,1335115195,468,37,933,607,188,0
1750,1335125925,674,10,1373,470,188,0
1751,1335127517,674,4,2522,631,29,0
1752,1335128026,540,674,485,470,188,0
1753,1335129192,468,10,1056,632,190,0
1754,1335134095,167,64,79,551,29,0
1755,1335134840,167,468,986,551,29,0
1756,1335135340,167,4,199,635,484,0
1757,1335135998,167,540,353,470,188,0
1758,1335142083,64,756,767,633,324,1
1759,1335149735,64,4,616,635,484,1
1760,1335153091,64,711,2321,624,322,1
1761,1335187688,4,266,285,522,487,1
1762,1335189206,4,756,37,633,324,1
1763,1335190765,4,64,1248,635,484,1
1764,1335193542,540,167,247,470,188,0
1765,1335194071,468,664,853,625,322,0
1766,1335194981,683,499,166,641,486,1
1767,1335195946,4,499,462,641,486,1
1768,1335196374,151,10,576,483,44,0
1769,1335197239,717,700,1155,553,322,0
1770,1335201808,700,717,885,553,322,0
1771,1335201890,64,151,1014,483,44,1
1772,1335203304,4,64,195,642,262,1
1773,1335210240,4,700,2605,643,482,1
1774,1335213855,700,4,1038,643,482,0
1775,1335216154,4,700,201,643,482,1
1776,1335216282,64,64,1506,642,262,1
1777,1335282750,151,64,1606,483,44,0
1778,1335219254,683,10,2908,138,29,1
1779,1335220286,266,4,23,522,487,0
1780,1335220900,499,4,596,641,486,0
1781,1335221097,499,683,284,641,486,0
1782,1335233160,64,716,2642,570,487,1
1783,1335237669,64,704,1365,557,484,1
1784,1335257523,468,683,138,357,29,0
1785,1335258774,468,540,1301,470,188,0
1786,1335263594,540,468,256,470,188,0
1787,1335266366,8,700,2223,643,482,1
1788,1335268284,700,8,1874,643,482,0
1789,1335268700,716,64,379,570,487,0
1790,1335268741,700,4,107,643,482,0
1791,1335269368,8,700,95,643,482,1
1792,1335271936,664,468,792,625,322,0
1793,1335274840,8,711,1340,624,322,1
1794,1335279890,762,690,322,623,482,0
1795,1335282332,4,762,261,623,482,1
1796,1335283481,151,64,137,483,44,0
1797,1335303613,5,474,85,416,269,1
1798,1335307081,5,499,486,641,486,1
1799,1335311734,764,499,1230,641,486,0
1800,1335311883,683,474,2353,416,269,1
1801,1335319120,64,151,619,483,44,1
1802,1335320132,64,676,2393,583,324,1
1803,1335341608,8,678,1633,565,188,1
1804,1335342174,4,683,512,416,269,1
1805,1335343429,676,64,117,583,324,0
1806,1335343443,676,64,117,583,324,0
1807,1335352417,683,678,1089,565,188,1
1808,1335355370,266,4,893,530,482,0
1809,1335357669,266,676,361,583,324,0
1810,1335358417,266,4,2255,583,324,0
1811,1335358442,683,4,330,416,269,1
1812,1335358954,676,266,39,583,324,0
1813,1335362780,266,4,3635,565,188,0
1814,1335362180,683,762,588,650,188,1
1815,1335367004,64,676,3087,583,324,1
1816,1335374994,10,468,459,632,190,1
1817,1335376005,10,64,252,632,190,1
1818,1335376380,8,683,1928,650,188,1
1819,1335382225,683,8,1369,650,188,1
1820,1335382885,8,64,949,647,44,1
1821,1335382892,762,8,1768,650,188,0
1822,1335383702,683,664,1568,625,322,1
